50
1/10000000 0.0000001
11+11-11-11 0
16/19+11/17 1.48916408668730650154
8/4*8+16*8-81/16 138.9375
7/8-2*40/7+31/28/2 -10
918*22-80-79-588/4-828+26/79*158*49 21610
115505409478830799813945526305909*1984/93876932890258295829490609296928358 2.44109735321125681021
115505409478830799813945526305909*4387438473294823489234792834789237498234728394728934723894728934/435798435743895734895738957983578934573985+43587349857348957349857384957350247238947329857-5389475398457398457349857348957389457389/435873498573498578394573895738953458973598739857+345748397583945734895743895783947589347589347538945789347589347583947589347589347589347589347589347589347589347589347589347589347583497598347589347589375894327583495687435783495643895783497583947534985783457487787878787 345748397583945734895743895783947589347589347538945789347589347583947589347589347589347589347589347589347589347589347589347589347583497598347589347589375894327583496850296534822909609515795155974580142300977136797020628.56208846158476679196
115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/9387693289025829582949060929692835812313132232324343435454546546545454545454545454454 0.00000000000000000000
12904234046789472384610381203462895643948720432834973248632940137248032142034673856203477498237439826589437598034783568934734987329847238965928374928347928356923472983472984729834729834728934723472/3486348576348746329847239847238746287391462789346912647938214698273164789234629836428197364728346723896487923649872164798234912643721964712378296498172364782396437824682734682734682734687236947823649827342364783256783246873264782164378236487236478235678324623746238723468723648723576487236478236642873 0.00000000000000000000
12904234046789472384610381203462895643948720432834973248632940137248032142034673856203477498237439826589437598034783568934734987329847238965928374928347928356923472983472984729834729834728934723472*3486348576348746329847239847238746287391462789346912647938214698273164789234629836428197364728346723896487923649872164798234912643721964712378296498172364782396437824682734682734682734687236947823649827342364783256783246873264782164378236487236478235678324623746238723468723648723576487236478236642873 44988657997895498683185350836024720431765034223863469331409731303678207161988695312316159683536258612073490101488467642279647914493700355488582717542679474215585875072179870743701407378175916309075727443252663613244780472968316518021724329830335368280832698650002783482092280663622059978810141558541758867184205928805061275439061268690024397232181790421433326394186248126308919716693130531087445655535704617807377366825404205753463395959483866977554330422957115273401845394498497471500807874615056
1231323748923749823749823749823749823749823749823749823748236487236487236487236487236487236487236487263487236487236478263874623874682734623874628374687236482736487236487236487236487236487236487236487235687346598426783265983475683946543785687346823746238746283746823756837468732462783648273462378647823648273648273648723648723647823648723642378468273462378462783462873578346872367823648723648276347823647823462378462837462837462837462837462783468273467823647823/100000000000000000000 12313237489237498237498237498237498237498237498237498237482364872364872364872364872364872364872364872634872364872364782638746238746827346238746283746872364827364872364872364872364872364872364872364872356873465984267832659834756839465437856873468237462387462837468237568374687324627836482734623786478236482736482736487236487236478236487236423784682734623784627834628735783468723678236487236482763478236478234623784628374628374628374628374627.83468273467823647823
23/34+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+3/2 34465.50980392156862745098
1231323748923749823749823749823749823749823749823749823748236487236487236487236487236487236487236487263487236487236478263874623874682734623874628374687236482736487236487236487236487236487236487236487235687346598426783265983475683946543785687346823746238746283746823756837468732462783648273462378647823648273648273648723648723647823648723642378468273462378462783462873578346872367823648723648276347823647823462378462837462837462837462837462783468273467823647823/1000000000000000000000 1231323748923749823749823749823749823749823749823749823748236487236487236487236487236487236487236487263487236487236478263874623874682734623874628374687236482736487236487236487236487236487236487236487235687346598426783265983475683946543785687346823746238746283746823756837468732462783648273462378647823648273648273648723648723647823648723642378468273462378462783462873578346872367823648723648276347823647823462378462837462837462837462837462.78346827346782364782
0-0*0-0/1+0*1-0+0 0
0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0 0
0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0 0
11+11-11-11 0
115505409478830799813945526305909*4387438473294823489234792834789237498234728394728934723894728934/435798435743895734895738957983578934573985+43587349857348957349857384957350247238947329857-5389475398457398457349857348957389457389/435873498573498578394573895738953458973598739857+345748397583945734895743895783947589347589347538945789347589347583947589347589347589347589347589347589347589347589347589347589347583497598347589347589375894327583495687435783495643895783497583947534985783457487787878787 345748397583945734895743895783947589347589347538945789347589347583947589347589347589347589347589347589347589347589347589347589347583497598347589347589375894327583496850296534822909609515795155974580142300977136797020628.56208846158476679196
115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/9387693289025829582949060929692835812313132232324343435454546546545454545454545454454 0.00000000000000000000
12904234046789472384610381203462895643948720432834973248632940137248032142034673856203477498237439826589437598034783568934734987329847238965928374928347928356923472983472984729834729834728934723472/3486348576348746329847239847238746287391462789346912647938214698273164789234629836428197364728346723896487923649872164798234912643721964712378296498172364782396437824682734682734682734687236947823649827342364783256783246873264782164378236487236478235678324623746238723468723648723576487236478236642873 0.00000000000000000000
12904234046789472384610381203462895643948720432834973248632940137248032142034673856203477498237439826589437598034783568934734987329847238965928374928347928356923472983472984729834729834728934723472*3486348576348746329847239847238746287391462789346912647938214698273164789234629836428197364728346723896487923649872164798234912643721964712378296498172364782396437824682734682734682734687236947823649827342364783256783246873264782164378236487236478235678324623746238723468723648723576487236478236642873 44988657997895498683185350836024720431765034223863469331409731303678207161988695312316159683536258612073490101488467642279647914493700355488582717542679474215585875072179870743701407378175916309075727443252663613244780472968316518021724329830335368280832698650002783482092280663622059978810141558541758867184205928805061275439061268690024397232181790421433326394186248126308919716693130531087445655535704617807377366825404205753463395959483866977554330422957115273401845394498497471500807874615056
1231323748923749823749823749823749823749823749823749823748236487236487236487236487236487236487236487263487236487236478263874623874682734623874628374687236482736487236487236487236487236487236487236487235687346598426783265983475683946543785687346823746238746283746823756837468732462783648273462378647823648273648273648723648723647823648723642378468273462378462783462873578346872367823648723648276347823647823462378462837462837462837462837462783468273467823647823/100000000000000000000 12313237489237498237498237498237498237498237498237498237482364872364872364872364872364872364872364872634872364872364782638746238746827346238746283746872364827364872364872364872364872364872364872364872356873465984267832659834756839465437856873468237462387462837468237568374687324627836482734623786478236482736482736487236487236478236487236423784682734623784627834628735783468723678236487236482763478236478234623784628374628374628374628374627.83468273467823647823
23/34+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+3/2 34465.50980392156862745098
1231323748923749823749823749823749823749823749823749823748236487236487236487236487236487236487236487263487236487236478263874623874682734623874628374687236482736487236487236487236487236487236487236487235687346598426783265983475683946543785687346823746238746283746823756837468732462783648273462378647823648273648273648723648723647823648723642378468273462378462783462873578346872367823648723648276347823647823462378462837462837462837462837462783468273467823647823/1000000000000000000000 1231323748923749823749823749823749823749823749823749823748236487236487236487236487236487236487236487263487236487236478263874623874682734623874628374687236482736487236487236487236487236487236487236487235687346598426783265983475683946543785687346823746238746283746823756837468732462783648273462378647823648273648273648723648723647823648723642378468273462378462783462873578346872367823648723648276347823647823462378462837462837462837462837462.78346827346782364782
115505409478830799813945526305909*4387438473294823489234792834789237498234728394728934723894728934/435798435743895734895738957983578934573985+43587349857348957349857384957350247238947329857-5389475398457398457349857348957389457389/435873498573498578394573895738953458973598739857+345748397583945734895743895783947589347589347538945789347589347583947589347589347589347589347589347589347589347589347589347589347583497598347589347589375894327583495687435783495643895783497583947534985783457487787878787 345748397583945734895743895783947589347589347538945789347589347583947589347589347589347589347589347589347589347589347589347589347583497598347589347589375894327583496850296534822909609515795155974580142300977136797020628.56208846158476679196
115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/9387693289025829582949060929692835812313132232324343435454546546545454545454545454454 0.00000000000000000000
12904234046789472384610381203462895643948720432834973248632940137248032142034673856203477498237439826589437598034783568934734987329847238965928374928347928356923472983472984729834729834728934723472/3486348576348746329847239847238746287391462789346912647938214698273164789234629836428197364728346723896487923649872164798234912643721964712378296498172364782396437824682734682734682734687236947823649827342364783256783246873264782164378236487236478235678324623746238723468723648723576487236478236642873 0.00000000000000000000
12904234046789472384610381203462895643948720432834973248632940137248032142034673856203477498237439826589437598034783568934734987329847238965928374928347928356923472983472984729834729834728934723472*3486348576348746329847239847238746287391462789346912647938214698273164789234629836428197364728346723896487923649872164798234912643721964712378296498172364782396437824682734682734682734687236947823649827342364783256783246873264782164378236487236478235678324623746238723468723648723576487236478236642873 44988657997895498683185350836024720431765034223863469331409731303678207161988695312316159683536258612073490101488467642279647914493700355488582717542679474215585875072179870743701407378175916309075727443252663613244780472968316518021724329830335368280832698650002783482092280663622059978810141558541758867184205928805061275439061268690024397232181790421433326394186248126308919716693130531087445655535704617807377366825404205753463395959483866977554330422957115273401845394498497471500807874615056
1231323748923749823749823749823749823749823749823749823748236487236487236487236487236487236487236487263487236487236478263874623874682734623874628374687236482736487236487236487236487236487236487236487235687346598426783265983475683946543785687346823746238746283746823756837468732462783648273462378647823648273648273648723648723647823648723642378468273462378462783462873578346872367823648723648276347823647823462378462837462837462837462837462783468273467823647823/100000000000000000000 12313237489237498237498237498237498237498237498237498237482364872364872364872364872364872364872364872634872364872364782638746238746827346238746283746872364827364872364872364872364872364872364872364872356873465984267832659834756839465437856873468237462387462837468237568374687324627836482734623786478236482736482736487236487236478236487236423784682734623784627834628735783468723678236487236482763478236478234623784628374628374628374628374627.83468273467823647823
23/34+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+3/2 34465.50980392156862745098
1231323748923749823749823749823749823749823749823749823748236487236487236487236487236487236487236487263487236487236478263874623874682734623874628374687236482736487236487236487236487236487236487236487235687346598426783265983475683946543785687346823746238746283746823756837468732462783648273462378647823648273648273648723648723647823648723642378468273462378462783462873578346872367823648723648276347823647823462378462837462837462837462837462783468273467823647823/1000000000000000000000 1231323748923749823749823749823749823749823749823749823748236487236487236487236487236487236487236487263487236487236478263874623874682734623874628374687236482736487236487236487236487236487236487236487235687346598426783265983475683946543785687346823746238746283746823756837468732462783648273462378647823648273648273648723648723647823648723642378468273462378462783462873578346872367823648723648276347823647823462378462837462837462837462837462.78346827346782364782
115505409478830799813945526305909*4387438473294823489234792834789237498234728394728934723894728934/435798435743895734895738957983578934573985+43587349857348957349857384957350247238947329857-5389475398457398457349857348957389457389/435873498573498578394573895738953458973598739857+345748397583945734895743895783947589347589347538945789347589347583947589347589347589347589347589347589347589347589347589347589347583497598347589347589375894327583495687435783495643895783497583947534985783457487787878787 345748397583945734895743895783947589347589347538945789347589347583947589347589347589347589347589347589347589347589347589347589347583497598347589347589375894327583496850296534822909609515795155974580142300977136797020628.56208846158476679196
115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/93876932890258295829490609296928358*115505409478830799813945526305909*1984/9387693289025829582949060929692835812313132232324343435454546546545454545454545454454 0.00000000000000000000
12904234046789472384610381203462895643948720432834973248632940137248032142034673856203477498237439826589437598034783568934734987329847238965928374928347928356923472983472984729834729834728934723472/3486348576348746329847239847238746287391462789346912647938214698273164789234629836428197364728346723896487923649872164798234912643721964712378296498172364782396437824682734682734682734687236947823649827342364783256783246873264782164378236487236478235678324623746238723468723648723576487236478236642873 0.00000000000000000000
12904234046789472384610381203462895643948720432834973248632940137248032142034673856203477498237439826589437598034783568934734987329847238965928374928347928356923472983472984729834729834728934723472*3486348576348746329847239847238746287391462789346912647938214698273164789234629836428197364728346723896487923649872164798234912643721964712378296498172364782396437824682734682734682734687236947823649827342364783256783246873264782164378236487236478235678324623746238723468723648723576487236478236642873 44988657997895498683185350836024720431765034223863469331409731303678207161988695312316159683536258612073490101488467642279647914493700355488582717542679474215585875072179870743701407378175916309075727443252663613244780472968316518021724329830335368280832698650002783482092280663622059978810141558541758867184205928805061275439061268690024397232181790421433326394186248126308919716693130531087445655535704617807377366825404205753463395959483866977554330422957115273401845394498497471500807874615056
1231323748923749823749823749823749823749823749823749823748236487236487236487236487236487236487236487263487236487236478263874623874682734623874628374687236482736487236487236487236487236487236487236487235687346598426783265983475683946543785687346823746238746283746823756837468732462783648273462378647823648273648273648723648723647823648723642378468273462378462783462873578346872367823648723648276347823647823462378462837462837462837462837462783468273467823647823/100000000000000000000 12313237489237498237498237498237498237498237498237498237482364872364872364872364872364872364872364872634872364872364782638746238746827346238746283746872364827364872364872364872364872364872364872364872356873465984267832659834756839465437856873468237462387462837468237568374687324627836482734623786478236482736482736487236487236478236487236423784682734623784627834628735783468723678236487236482763478236478234623784628374628374628374628374627.83468273467823647823
23/34+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+34/2+43545/45+3/2 34465.50980392156862745098
1231323748923749823749823749823749823749823749823749823748236487236487236487236487236487236487236487263487236487236478263874623874682734623874628374687236482736487236487236487236487236487236487236487235687346598426783265983475683946543785687346823746238746283746823756837468732462783648273462378647823648273648273648723648723647823648723642378468273462378462783462873578346872367823648723648276347823647823462378462837462837462837462837462783468273467823647823/1000000000000000000000 1231323748923749823749823749823749823749823749823749823748236487236487236487236487236487236487236487263487236487236478263874623874682734623874628374687236482736487236487236487236487236487236487236487235687346598426783265983475683946543785687346823746238746283746823756837468732462783648273462378647823648273648273648723648723647823648723642378468273462378462783462873578346872367823648723648276347823647823462378462837462837462837462837462.78346827346782364782
1231323748923749823749823749823749823749823749823749823748236487236487236487236487236487236487236487263487236487236478263874623874682734623874628374687236482736487236487236487236487236487236487236487235687346598426783265983475683946543785687346823746238746283746823756837468732462783648273462378647823648273648273648723648723647823648723642378468273462378462783462873578346872367823648723648276347823647823462378462837462837462837462837462783468273467823647823/100000000000000000000 12313237489237498237498237498237498237498237498237498237482364872364872364872364872364872364872364872634872364872364782638746238746827346238746283746872364827364872364872364872364872364872364872364872356873465984267832659834756839465437856873468237462387462837468237568374687324627836482734623786478236482736482736487236487236478236487236423784682734623784627834628735783468723678236487236482763478236478234623784628374628374628374628374627.83468273467823647823
